image,canny_precision,canny_recall,canny_f1,marr_precision,marr_recall,marr_f1
365072img.jpg,0.5279187817258771,0.5211944038421273,0.5245350425054182,0.3975751954418948,0.7999200213276353,0.5311559567621541
368037img.jpg,0.6142399267399127,0.5032826861751922,0.5532529126218908,0.5303043291898797,0.755865102639287,0.6233059599495162
372019img.jpg,0.3584862385321019,0.7236111111110776,0.4794478527164142,0.36757990867579465,0.8390016456390335,0.5111965240217952
376086img.jpg,0.5073405535499276,0.7179836512261336,0.5945564799965886,0.4786755838175586,0.8438345574023803,0.6108429520349505
384022img.jpg,0.3211410167931833,0.5604175030108165,0.408306522328635,0.33742843511449977,0.7460443037974487,0.4646846254498765
384089img.jpg,0.4288457435459691,0.5697278911564464,0.4893487522333936,0.5715656178050542,0.627686472819203,0.5983129141899046
385022img.jpg,0.3800883926494445,0.5873472322070241,0.46151673487672745,0.39042756860242,0.7267759562841357,0.507970773783816
388006img.jpg,0.322753592108078,0.5901960784313494,0.4173020933966749,0.2615430149960511,0.7280966767371401,0.3848443056880433
388018img.jpg,0.6641856392294075,0.5635215453194546,0.6097266880532178,0.5119336947716052,0.8693121693121602,0.6443895359771882
388067img.jpg,0.8671248568155586,0.6418517890452664,0.7376729681834134,0.7216197306279454,0.8348679550743617,0.7741239385907791
393035img.jpg,0.520321469575189,0.5029966703662485,0.5115124152998899,0.45606817513957826,0.7063106796116397,0.55425272300451
41006img.jpg,0.28551628551627894,0.6124876114965009,0.38947534263819833,0.2906639788333087,0.754908376963326,0.4197216410041505
41029img.jpg,0.3256011917429171,0.4260651629072563,0.3691194209400278,0.3057837523856916,0.7008368200836687,0.42579005137603343
41085img.jpg,0.29265704584040125,0.4852216748768302,0.3651045803078333,0.2657738375931315,0.6819941916747173,0.3824906684360545
41096img.jpg,0.24954792043399074,0.6760563380281276,0.3645368994157801,0.2040798067459944,0.8306627822286661,0.3276592688040689
43033img.jpg,0.3248014121800472,0.30610547329894683,0.3151764302343824,0.3232691306611098,0.3764206697984486,0.3478260869068054
43051img.jpg,0.1176597582037994,0.9974377745241398,0.21048972653758813,0.3830818965517035,0.48008102633352595,0.42613125556942516
45000img.jpg,0.2744516893894433,0.3702025586353846,0.31521615789958113,0.21348767797362075,0.8365734155207707,0.34016709508328413
48017img.jpg,0.051437923778348105,0.14473684210525364,0.0759013282345515,0.11757803332550977,0.8223225276979556,0.20573892508462252
48025img.jpg,0.4957547169811204,0.5056531152273153,0.5006549957818377,0.4529763221951709,0.6859919571045462,0.5456484072558306
49024img.jpg,0.20416386836802766,0.5588235294117304,0.2990654205215412,0.30995203836929835,0.6668099742046145,0.42319236012037315
5096img.jpg,0.43901904970439154,0.49130115167849814,0.4636910267771592,0.41202286180852815,0.6994109494109373,0.5185613358557127
51084img.jpg,0.7592592592592419,0.6855904211395399,0.7205467562963933,0.5792039712791368,0.826042983565097,0.6809441925418123
6046img.jpg,0.5124270585692563,0.6582454192115309,0.5762547089068926,0.46785350966428824,0.7936151855047318,0.5886719999533269
61034img.jpg,0.3382194438456491,0.4850077279752555,0.3985267970051737,0.2896011067558198,0.7601371797457986,0.4194122884729532
64061img.jpg,0.3540945790080656,0.45752608047688653,0.3992197658805805,0.5282217276957206,0.5565977403538572,0.5420386131947811
65084img.jpg,0.5748049564020061,0.6027430221366553,0.5884425651367656,0.4716904934980981,0.8377564194520035,0.6035551880481552
69000img.jpg,0.26362197603435983,0.4625148750495651,0.3358294930412991,0.29044667664030466,0.7460883886906191,0.41812168290712076
69007img.jpg,0.5381809892865161,0.4455557652387159,0.487507743084854,0.4354281767955763,0.6944788654825734,0.5352576006317757
69022img.jpg,0.08890606880556458,0.3081044876088206,0.13799310031022055,0.07463196074247888,0.7650918635170268,0.13599782277451916
70011img.jpg,0.18056388722255187,0.7543859649122177,0.291384317490606,0.09305791069318077,0.9059529764881988,0.16877912393464156
70090img.jpg,0.23336787564766356,0.5249417249417004,0.3230989956532222,0.1554968821976285,0.8162783839575106,0.26123065304974846
71076img.jpg,0.49874914714576984,0.4981826442526011,0.49846573469257305,0.4558429118773903,0.7174732398612887,0.557488431979657
71099img.jpg,0.2243154435925471,0.3371748435956425,0.2694027886918182,0.19987837016014393,0.5309639203015474,0.29042709863477834
77062img.jpg,0.3567179487179414,0.474229615489488,0.40716459840568486,0.2926144543622208,0.7599551318003223,0.422535211227458
78098img.jpg,0.3446612584959363,0.3694477085781347,0.3566243193692899,0.2589982381072221,0.6763062767006133,0.3745563745163247
79073img.jpg,0.50741906474819,0.36705155309805876,0.42596961399299016,0.40105332455562603,0.70152003684937,0.5103459830315341
80085img.jpg,0.49161747343564366,0.57978279030909,0.5320725785345314,0.47477502045267966,0.6776956014013102,0.5583707504326187
80090img.jpg,0.3053772958619096,0.4418828049951828,0.36116199942823585,0.3379486490119594,0.6028776978417122,0.4331122404570152
8068img.jpg,0.25904576856649336,0.9989177489177405,0.41140368919447695,0.6045067423704648,0.895636172450029,0.7218220338501729
81066img.jpg,0.41754881204421507,0.4840469048268207,0.4483455417537464,0.38036303630362645,0.7014073792316337,0.49324595421412704
81090img.jpg,0.44465894465893513,0.4033073929961011,0.4229749030311142,0.3929961089494128,0.6214050651022948,0.4814855875356782
81095img.jpg,0.3344835518748485,0.43585131894483103,0.3784979825097522,0.31215194908512023,0.6733161733161589,0.4265525206796343
87015img.jpg,0.3430851063829717,0.7319947621125826,0.4671959882557361,0.27635672312478154,0.8566836324671616,0.4179026461571654
92014img.jpg,0.42436272461344704,0.5201024327784758,0.4673800482763573,0.4198671372223332,0.7033559380977099,0.5258368540318262
94095img.jpg,0.3087235282688885,0.4628604718904613,0.37039627034825706,0.22775528072671433,0.7749022528393078,0.3520406005146854
97010img.jpg,0.3659555751044564,0.5844748858447283,0.45009467130778374,0.38526487811520654,0.7011152416356703,0.4972754437932052
